,Name,Price,Address,Info
7585,1 bedroom mini flat (room and parlour) for rent,"3,900,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7586,1 bedroom mini flat (room and parlour) for rent,"3,000,000","  Orchid Road, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7587,3 bedroom flat / apartment for rent,"3,000,000","  Along Mobil Road, Ilaje, Ajah, Lagos",3 Bedrooms3 Bathrooms4 Toilets4 Parking Spaces Save
7588,2 bedroom flat / apartment for rent,"2,700,000","  Off Abraham Adesanya, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7589,2 bedroom flat / apartment for rent,"800,000","  Shoko Estate, Igbogbo, Ikorodu, Lagos",2 Bedrooms2 Bathrooms2 Toilets231 sqm Total Area Save
7590,1 bedroom mini flat (room and parlour) for rent,"600,000","  Shoko Estate, Igbogbo, Ikorodu, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
7591,2 bedroom flat / apartment for rent,"2,500,000","  Ilupeju, Lagos",2 Bedrooms Save
7592,2 bedroom flat / apartment for rent,"6,000,000","  Off Ilasan Bus Stop, Ilasan, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7593,2 bedroom flat / apartment for rent,"12,000,000","  Ikoyi, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7594,3 bedroom flat / apartment for rent,"20,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7595,3 bedroom flat / apartment for rent,"7,000,000","  Lekki Right Side, Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7596,3 bedroom flat / apartment for rent,"3,500,000","  Aguda, Surulere, Lagos",3 Bedrooms3 Bathrooms4 Toilets8 Parking Spaces Save
7597,2 bedroom flat / apartment for rent,"6,000,000","  Ikate Elegushi, Lekki, Lagos",2 Bedrooms3 Toilets Save
7598,2 bedroom flat / apartment for rent,"6,000,000","  Ikate, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets1 Parking Space Save
7599,3 bedroom flat / apartment for rent,"20,000,000","  Old Ikoyi, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7600,3 bedroom flat / apartment for rent,"60,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms Save
7601,1 bedroom flat / apartment for rent,"1,800,000","  Ikate, Lekki, Lagos",1 Bedroom3 Bathrooms3 Toilets2 Parking Spaces Save
7602,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
7603,2 bedroom flat / apartment for rent,"6,000,000","  Ilasan, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7604,1 bedroom mini flat (room and parlour) for rent,"2,800,000","  Chisco, Ikate, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets Save
7605,1 bedroom mini flat (room and parlour) for rent,"1,000,000","  Igbo Efon, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7606,Self contain (single rooms) for rent,"1,000,000","  Yaba, Yaba, Lagos",1 Bathroom1 Toilet6 Parking Spaces Save
7607,1 bedroom mini flat (room and parlour) for rent,"1,300,000","  Thomas Estate, Ajah, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
7608,1 bedroom mini flat (room and parlour) for rent,"3,000,000","  In An Estate Before Orchid Roundabout, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets4 Parking Spaces Save
7609,2 bedroom flat / apartment for rent,"6,500,000","  Oniru, Victoria Island (VI), Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7610,3 bedroom flat / apartment for rent,"20,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms Save
7611,2 bedroom flat / apartment for rent,"6,000,000","  Illasan, Ikate., Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7612,2 bedroom flat / apartment for rent,"2,700,000","  Gracious Estate By Thera Annex Sangotedo, Ajah, Lagos",2 Bedrooms4 Bathrooms3 Toilets8 Parking Spaces Save
7613,1 bedroom mini flat (room and parlour) for rent,"800,000","  Peaceland Estate Road, Ogombo, Ajah, Lagos",1 Bedroom1 Bathroom1 Toilet4 Parking Spaces Save
7614,3 bedroom flat / apartment for rent,"1,500,000","  K 1 Area, Ogombo, Ajah, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7615,3 bedroom flat / apartment for rent,"2,000,000","  Thera Annex Estate, Sangotedo, Ajah, Lagos",3 Bedrooms3 Bathrooms3 Toilets2 Parking Spaces Save
7616,1 bedroom mini flat (room and parlour) for rent,"600,000","  Lizbeth Estate, Igbogbo, Ikorodu, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
7617,2 bedroom flat / apartment for rent,"700,000","  D Saint, Igbogbo, Ikorodu, Lagos",2 Bedrooms3 Bathrooms3 Toilets3 Parking Spaces Save
7618,3 bedroom flat / apartment for rent,"8,000,000","  Oniru, Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7619,3 bedroom flat / apartment for rent,"15,000,000","  Banana Island Road, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7620,1 bedroom mini flat (room and parlour) for rent,"2,500,000","  Osapa, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
7621,2 bedroom flat / apartment for rent,"1,200,000","  Royal Palm Will Estate, Badore, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
7622,3 bedroom flat / apartment for rent,"42,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7623,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
7624,3 bedroom flat / apartment for rent,"3,000,000","  Lekki Scheme 2, Ajah, Lagos",3 Bedrooms5 Bathrooms4 Toilets Save
7625,2 bedroom flat / apartment for rent,"10,000,000","  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7626,2 bedroom flat / apartment for rent,"800,000","  Idiroko Area, Off Ijede Road, Ikorodu, Lagos",2 Bedrooms3 Bathrooms3 Toilets10 Parking Spaces Save
7627,2 bedroom flat / apartment for rent,"10,000,000","  Ikate Elegushi, Lekki, Lagos",2 Bedrooms3 Bathrooms3 Toilets20 Parking Spaces Save
7628,1 bedroom mini flat (room and parlour) for rent,"3,300,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
7629,2 bedroom flat / apartment for rent,"13,000,000","  Banana Island, Ikoyi, Lagos",2 Bedrooms1 Bathroom2 Toilets1 Parking Space Save
7630,2 bedroom flat / apartment for rent,"2,000,000","  Kilo, Surulere, Lagos",2 Bedrooms2 Bathrooms3 Toilets8 Parking Spaces Save
7631,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  Off Diya Road, Gbagada, Lagos",1 Bedroom1 Bathroom1 Toilet Save
7632,3 bedroom flat / apartment for rent,"2,500,000","  GRA Phase 1, Magodo, Lagos",3 Bedrooms3 Bathrooms4 Toilets8 Parking Spaces Save
7633,1 bedroom flat / apartment for rent,"3,500,000","  Ologolo, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets Save
7634,2 bedroom flat / apartment for rent,"12,000,000","  Off Emma Abimbola Cole, Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7635,2 bedroom flat / apartment for rent,"20,000,000","  Around D Close, Banana Island, Ikoyi, Lagos",2 Bedrooms2 Bathrooms2 Toilets Save
7636,2 bedroom flat / apartment for rent,"12,000,000","  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7637,3 bedroom flat / apartment for rent,"30,000,000","  Around A Close, Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms3 Toilets Save
7638,2 bedroom flat / apartment for rent,"1,500,000","  Golf Course, Lakowe, Ibeju Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets4 Parking Spaces Save
7639,1 bedroom mini flat (room and parlour) for rent,"3,500,000","  Ikate, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet2 Parking Spaces Save
7640,2 bedroom flat / apartment for rent,"12,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7641,2 bedroom flat / apartment for rent,"6,500,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7642,2 bedroom flat / apartment for rent,"6,000,000","  Off Queen Drive, Ikoyi, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7643,Self contain (single rooms) for rent,"800,000","  Off Adeniran Ogunsanya, Surulere, Lagos",1 Bathroom1 Toilet50 Parking Spaces50 sqm Total Area Save
7644,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
7645,3 bedroom flat / apartment for rent,"170,000,000","  Old Ikoyi, Ikoyi, Lagos",3 Bedrooms4 Bathrooms4 Toilets10 Parking Spaces Save
7646,2 bedroom flat / apartment for rent,"7,000,000","  Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets Save
7647,3 bedroom flat / apartment for rent,"3,500,000","  Osapa, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7648,3 bedroom flat / apartment for rent,"4,500,000","  Osapa, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7649,3 bedroom flat / apartment for rent,"20,000,000","  Areund D Close, Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms3 Toilets Save
7650,3 bedroom flat / apartment for rent,"2,500,000","  Sweetvine, After Blenco, Sangotedo, Ajah, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7651,4 bedroom flat / apartment for rent,"4,000,000","  Isheri, Magodo, Lagos",4 Bedrooms4 Bathrooms5 Toilets3 Parking Spaces Save
7652,2 bedroom flat / apartment for rent,"12,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7653,2 bedroom flat / apartment for rent,"1,500,000","  Sunview Estate ,opp Crown Estate, Sangotedo, Ajah, Lagos",2 Bedrooms3 Bathrooms3 Toilets3 Parking Spaces Save
7654,3 bedroom flat / apartment for rent,"3,000,000","  Ikota, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7655,2 bedroom flat / apartment for rent,"2,600,000","  Off Ishaga, Fashoro Road, Surulere, Lagos",2 Bedrooms2 Bathrooms3 Toilets5 Parking Spaces Save
7656,1 bedroom mini flat (room and parlour) for rent,"800,000","  Off Isaga Road, Surulere, Lagos",1 Bedroom1 Bathroom2 Toilets5 Parking Spaces Save
7657,2 bedroom flat / apartment for rent,"2,000,000","  Aguda, Surulere, Lagos",2 Bedrooms2 Bathrooms3 Toilets6 Parking Spaces Save
7658,2 bedroom flat / apartment for rent,"2,500,000","  Abraham Scheme, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7659,3 bedroom flat / apartment for rent,"4,000,000","  Ifako, Gbagada, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
7660,5 bedroom flat / apartment for rent,"5,000,000","  Illupeju Estate, Ilupeju, Lagos",5 Bedrooms5 Bathrooms6 Toilets3 Parking Spaces Save
7661,2 bedroom flat / apartment for rent,"7,000,000","  Pinnock Beach Estate, Osapa, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7662,2 bedroom flat / apartment for rent,"3,000,000","  Osapa, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7663,Self contain (single rooms) for rent,"1,500,000","  Chevy View Estate, Lekki, Lagos",2 Parking Spaces400 sqm Total Area400 sqm Covered Area Save
7664,3 bedroom flat / apartment for rent,"8,500,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms Save
7665,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
7666,2 bedroom flat / apartment for rent,"4,500,000","  Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets3 Parking Spaces Save
7667,2 bedroom flat / apartment for rent,"1,800,000","  Agungi, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7668,2 bedroom flat / apartment for rent,"6,000,000","  Ikate, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7669,1 bedroom mini flat (room and parlour) for rent,"250,000","  4 Oluwafemi Jegede Close,laketu Lucky Fibre, Ikorodu, Lagos",1 Bedroom1 Toilet Save
7670,1 bedroom mini flat (room and parlour) for rent,"1,000,000","  Fidiso Estate, Abijo, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets3 Parking Spaces Save
7671,Self contain (single rooms) for rent,"140,000","  Goodness And Mercy Estate Igbolomu ,via Federal Psycriantric Estate, Isawo, Ikorodu, Lagos",  Save
7672,Self contain (single rooms) for rent,"10,000,000","  Adebisi Oguniyi Crescent, Lekki, Lagos",  Save
7673,2 bedroom flat / apartment for rent,"15,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets1 Parking Space Save
7674,1 bedroom mini flat (room and parlour) for rent,"2,800,000","  Orchid, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
7675,1 bedroom mini flat (room and parlour) for rent,"2,700,000","  Orchid, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
7676,3 bedroom flat / apartment for rent,"25,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms4 Toilets Save
7677,3 bedroom flat / apartment for rent,"17,000,000","  Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7678,3 bedroom flat / apartment for rent,"4,500,000","  Gbagada, Lagos",3 Bedrooms4 Bathrooms4 Toilets3 Parking Spaces Save
7679,1 bedroom mini flat (room and parlour) for rent,"1,000,000","  Yaba, Lagos",1 Bedroom2 Bathrooms2 Toilets Save
7680,Self contain (single rooms) for rent,"600,000","  Yaba, Lagos",1 Bathroom1 Toilet Save
7681,1 bedroom mini flat (room and parlour) for rent,"2,000,000","  At Eleganza Garden Estate Opposite Vgc, Lekki, Lagos",1 Bedroom2 Bathrooms2 Toilets2 Parking Spaces Save
7682,1 bedroom mini flat (room and parlour) for rent,"2,000,000","  Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets4 Parking Spaces Save
7683,2 bedroom flat / apartment for rent,"7,000,000","  Ikate, Ikate Elegushi, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7684,2 bedroom flat / apartment for rent,"6,000,000","  Ikate Elegushi, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7685,3 bedroom flat / apartment for rent,"20,000,000","  Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets4 Parking Spaces Save
7686,2 bedroom flat / apartment for rent,"4,000,000","  Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets12 Parking Spaces Save
7687,3 bedroom flat / apartment for rent,"40,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7688,3 bedroom flat / apartment for rent,"35,000,000","  Video Available, Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7689,2 bedroom flat / apartment for rent,"2,800,000","  Lekki Scheme 2, Ajah, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7690,3 bedroom flat / apartment for rent,"3,500,000","  Chevy View Estate, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets3 Parking Spaces Save
7691,3 bedroom flat / apartment for rent,"8,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms4 Bathrooms4 Toilets4 Parking Spaces Save
7692,Self contain (single rooms) for rent,"700,000","  Shomolu, Lagos",1 Bathroom1 Toilet1 Parking Space Save
7693,2 bedroom flat / apartment for rent,"2,500,000","  Ikota Villa, Ikota, Lekki, Lagos",2 Bedrooms2 Bathrooms2 Toilets Save
7694,2 bedroom flat / apartment for rent,"1,400,000","  Gra, Abijo, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets3 Parking Spaces Save
7695,3 bedroom flat / apartment for rent,"3,500,000","  Surulere, Lagos",3 Bedrooms4 Bathrooms4 Toilets3 Parking Spaces Save
7696,2 bedroom flat / apartment for rent,"6,000,000","  Victoria Island (VI), Lagos",2 Bedrooms3 Bathrooms3 Toilets3 Parking Spaces Save
7697,2 bedroom flat / apartment for rent,"10,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7698,1 bedroom mini flat (room and parlour) for rent,"8,000,000","  Updc Estate, Ikate, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets Save
7699,3 bedroom flat / apartment for rent,"20,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms4 Toilets Save
7700,4 bedroom flat / apartment for rent,"60,000,000","  Off Alfred Rewane Road, Old Ikoyi, Ikoyi, Lagos",4 Bedrooms6 Bathrooms5 Toilets3 Parking Spaces Save
7701,2 bedroom flat / apartment for rent,"2,800,000","  Cherish Court Estate Besides Abraham Adesanya Lekki Scheme 2, Ajah, Lagos",2 Bedrooms Save
7702,3 bedroom flat / apartment for rent,"2,500,000","  Mega Chicken, Ikota, Lekki, Lagos",3 Bedrooms4 Bathrooms4 Toilets5 Parking Spaces Save
7703,3 bedroom flat / apartment for rent,"4,500,000","  Gra Mega Chicken, Ikota, Lekki, Lagos",3 Bedrooms3 Bathrooms3 Toilets5 Parking Spaces Save
7704,3 bedroom flat / apartment for rent,"2,000,000","  United Estate, Sangotedo, Ajah, Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7705,Self contain (single rooms) for rent,"900,000","  Shomolu, Lagos",1 Bathroom1 Toilet Save
7706,3 bedroom flat / apartment for rent,"2,000,000","  Ikate, Surulere, Lagos",3 Bedrooms2 Bathrooms3 Toilets8 Parking Spaces Save
7707,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
7708,1 bedroom mini flat (room and parlour) for rent,"3,000,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7709,2 bedroom flat / apartment for rent,"2,000,000","  Opic, Isheri North, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7710,3 bedroom flat / apartment for rent,"30,000,000","  Off Alfred Rewane, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7711,3 bedroom flat / apartment for rent,"2,200,000","  Cedar County Estate, Sangotedo, Ajah, Lagos",3 Bedrooms4 Bathrooms4 Toilets8 Parking Spaces Save
7712,2 bedroom flat / apartment for rent,"10,000,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets Save
7713,1 bedroom mini flat (room and parlour) for rent,"4,000,000","  Lekki Phase 1, Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets2 Parking Spaces Save
7714,2 bedroom flat / apartment for rent,"5,500,000","  Lekki Phase 1, Lekki, Lagos",2 Bedrooms1 Bathroom2 Toilets2 Parking Spaces Save
7715,2 bedroom flat / apartment for rent,"6,000,000","  Ikoyi, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7716,1 bedroom flat / apartment for rent,"8,000,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
7717,3 bedroom flat / apartment for rent,"20,000,000","  Banana Island, Ikoyi, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7718,3 bedroom flat / apartment for rent,"12,000,000","  Victoria Island (VI), Lagos",3 Bedrooms3 Bathrooms4 Toilets Save
7719,1 bedroom flat / apartment for rent,"800,000","  Orchid Road, Lekki, Lagos",1 Bedroom1 Bathroom1 Toilet Save
7720,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  Surulere, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7721,Self contain (single rooms) for rent,"500,000","  Rockstone, Badore, Ajah, Lagos",  Save
7722,2 bedroom flat / apartment for rent,"7,000,000","  Lekki, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7723,3 bedroom flat / apartment for rent,"4,000,000","  Allen, Ikeja, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7724,1 bedroom mini flat (room and parlour) for rent,"3,000,000","  Lekki, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7725,3 bedroom flat / apartment for rent,"2,000,000","  Lekki Phase 1, Lekki, Lagos",3 Bedrooms2 Bathrooms4 Toilets10 Parking Spaces Save
7726,1 bedroom mini flat (room and parlour) for rent,"1,300,000","  Idimu, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7727,3 bedroom flat / apartment for rent,"3,500,000","  Ikota Villa, Lekki, Lagos",3 Bedrooms3 Bathrooms4 Toilets5 Parking Spaces Save
7728,1 bedroom flat / apartment for rent,"600,000","  Ikoyi, Lagos",1 Bedroom1 Bathroom Save
7729,3 bedroom flat / apartment for rent,"12,000,000","  Victoria Island (VI), Lagos",3 Bedrooms Save
7730,1 bedroom mini flat (room and parlour) for rent,"1,500,000","  Ikeja, Lagos",1 Bedroom1 Bathroom2 Toilets1 Parking Space Save
7731,3 bedroom flat / apartment for rent,"4,000,000","  Ikeja, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7732,2 bedroom flat / apartment for rent,"3,000,000","  Unilag Estate, GRA Phase 1, Magodo, Lagos",2 Bedrooms2 Bathrooms3 Toilets2 Parking Spaces Save
7733,3 bedroom flat / apartment for rent,"3,500,000","  Unilag Estate, GRA Phase 1, Magodo, Lagos",3 Bedrooms3 Bathrooms4 Toilets2 Parking Spaces Save
7734,3 bedroom flat / apartment for rent,"3,500,000","  Aguda, Surulere, Lagos",3 Bedrooms3 Bathrooms4 Toilets8 Parking Spaces Save
7735,1 bedroom mini flat (room and parlour) for rent,"1,000,000","  Ojodu Berger, Ojodu, Lagos",1 Bedroom1 Bathroom1 Toilet1 Parking Space Save
